,Item_Outlet_Sales
1309,1779.6234304851305
1310,743.056447489246
1311,3769.891713903766
1312,2848.5923750268867
1313,476.7779152778871
1314,2822.905214310326
1315,3198.502598933283
1316,1344.3034566160322
1317,662.6385911195689
1318,3134.890729480606
1319,2912.077500342959
1320,2916.3219555505884
1321,1636.9695220218605
1322,1580.110227283058
1323,3702.5835334627095
1324,3000.851192504261
1325,2940.1009639603694
1326,713.2304074097207
1327,3769.613677772963
1328,3913.1517884889354
1329,293.35530134730993
1330,3837.5330112465526
1331,2820.7081482865333
1332,342.40415776838495
1333,4096.5250302266295
1334,2392.407645608806
1335,755.758021769192
1336,1789.821253611514
1337,2903.706420327479
1338,2607.6123658916863
1339,284.04665331725596
1340,446.60334521601294
1341,1441.6246347410145
1342,569.3850955466494
1343,2304.551686549796
1344,2443.014105939215
1345,539.7876339027027
1346,2015.7192192321434
1347,2538.5059095735974
1348,539.7876339027027
1349,2291.1261516872396
1350,5850.586690999012
1351,3228.836054381712
1352,4001.1765783344426
1353,1370.4145184671033
1354,1486.7258927006367
1355,2733.8715814519487
1356,1135.6465608826718
1357,3363.27760483322
1358,3643.81385284644
1359,2508.4738213860196
1360,3887.4540935677696
1361,336.88960426775964
1362,965.8110493240393
1363,375.7019074756621
1364,2218.485919599198
1365,2295.6364755389436
1366,3582.7145514314893
1367,3859.238466545484
1368,541.553496895399
1369,471.3268491638953
1370,3144.7171801629156
1371,3163.4515313493966
1372,2648.1548769578294
1373,2201.280200309685
1374,4263.131388468501
1375,6109.678950507694
1376,1033.0679629091776
1377,521.8283269600367
1378,2138.46905631793
1379,1952.3407638364326
1380,1291.3429470079373
1381,3710.0559965690527
1382,2094.422608465467
1383,4119.668589452973
1384,3571.883383162581
1385,131.18516137028084
1386,1790.1795823545478
1387,2904.561926388851
1388,5357.057467187182
1389,3129.9546394226168
1390,2764.059482705327
1391,691.05586701068
1392,2581.564707841806
1393,2469.6679948791516
1394,639.8135539168348
1395,2336.595724855091
1396,4602.270980643629
1397,2888.2764554315872
1398,1659.3812970861522
1399,953.4749053367469
1400,411.390317244618
1401,306.7409911560833
1402,1687.4092528039378
1403,2271.2917245731874
1404,1776.683865017371
1405,2205.2268584079684
1406,2045.3686752289268
1407,2150.1700385790487
1408,994.5738659087914
1409,1596.167533736403
1410,6075.9344035017475
1411,407.78118574763425
1412,2492.8943591741236
1413,2739.0481935073617
1414,1667.868153519233
1415,3844.307527514833
1416,3020.7670908102095
1417,1858.5839531715771
1418,685.7334018627402
1419,2639.3367332958564
1420,3213.2926442551448
1421,966.8147660685473
1422,3310.257636915472
1423,1581.2143515693533
1424,2098.3787433981433
1425,1340.5275577920538
1426,3183.6346333036627
1427,961.3255653574297
1428,2556.039995493312
1429,760.3047203005532
1430,1754.98248959574
1431,2263.188097057377
1432,893.4436133348952
1433,721.1624016679954
1434,3280.0818286111235
1435,323.0131845281527
1436,3705.8451427256173
1437,3904.0354580362514
1438,969.2513414447019
1439,735.9755490428164
1440,1618.854805189556
1441,2011.2789091524846
1442,1564.3278442572491
1443,2499.5445698765084
1444,4297.273676432457
1445,329.6571421799755
1446,2138.46905631793
1447,3859.238466545484
1448,1679.172045130569
1449,2985.8374723030365
1450,2428.287882325448
1451,3839.3300467156578
1452,825.6173397823301
1453,6738.379319239404
1454,2432.798206177152
1455,351.59252256500037
1456,2557.459826598116
1457,4267.603425724443
1458,1040.9510487941332
1459,1647.4439171229494
1460,3097.892248154483
1461,3115.353254725816
1462,3837.5230009771344
1463,2579.910813775881
1464,663.3426815564484
1465,2700.6981903001447
1466,3727.136982429832
1467,611.6523488997716
1468,1987.1810267919464
1469,1065.137384297491
1470,3375.0178153232882
1471,1576.0474467242575
1472,5500.442009522777
1473,3663.8943454980067
1474,5987.984819076831
1475,2147.1153779361803
1476,2108.540945215022
1477,2706.4744956870495
1478,5626.0562704642825
1479,5874.876139469536
1480,3479.8820004889785
1481,1536.2362550406815
1482,2798.5889471032447
1483,3733.465376099895
1484,1394.4604535249832
1485,970.1548350359259
1486,3203.0098416674095
1487,311.5874877447008
1488,2538.967917947264
1489,1958.3432737385965
1490,3926.0161840305814
1491,3367.630865104342
1492,867.0895856655025
1493,1072.481335775525
1494,59.95860325432406
1495,3226.1480737255706
1496,901.2596198618149
1497,715.9092101670883
1498,3911.8927645112853
1499,2383.304961897373
1500,297.7054698640468
1501,1679.6292762896132
1502,565.3359519277833
1503,5826.59396493384
1504,2000.2122887639987
1505,175.248458263066
1506,2758.7549226680017
1507,1675.6460388341316
1508,2982.5211791873476
1509,3497.678493358573
1510,304.6551109649416
1511,2036.0629781389944
1512,2299.7617169247633
1513,730.2439182972953
1514,2385.1732433413
1515,2763.9208720660977
1516,88.30603632805342
1517,272.89018371970405
1518,331.7206378583548
1519,2001.9823090817945
1520,1626.4078561849674
1521,605.1646149181552
1522,2357.4719210102658
1523,2936.8113235539054
1524,2675.9513252854117
1525,307.60885759826897
1526,1212.2051062254454
1527,1664.0219550154648
1528,701.6012810249185
1529,2267.8514324525245
1530,577.7890837407663
1531,611.2940201567377
1532,3211.399473906641
1533,512.7575071548312
1534,3848.379304214373
1535,2451.7085619921954
1536,2678.577433408127
1537,1834.308779340922
1538,2182.011515751608
1539,1697.9250547879583
1540,2467.374174666021
1541,1736.5253803251583
1542,684.9280148319416
1543,1686.6736735946886
1544,330.51999956586417
1545,658.6508609193078
1546,3870.462424264111
1547,275.48293191325763
1548,5389.204680925751
1549,2644.7353834782402
1550,3227.5962587942686
1551,2267.999370077309
1552,569.3850955466494
1553,2286.967105467158
1554,2631.153799457015
1555,2572.5119230457917
1556,2496.317016695557
1557,1657.2899938795172
1558,937.7871393466102
1559,4041.785339223322
1560,1948.11274405369
1561,1054.6074827910052
1562,336.0143338372461
1563,2001.9823090817945
1564,361.8750076153175
1565,1521.0190433699765
1566,3957.819108702907
1567,3280.0818286111235
1568,1290.8549379826727
1569,2579.016789043787
1570,1144.4217282152904
1571,5416.2112114326665
1572,1003.0880587787477
1573,3124.151817404646
1574,641.5226768380726
1575,3793.544797500454
1576,2117.4750172061276
1577,706.3135819784569
1578,2097.5582355482115
1579,768.1417682050643
1580,2101.280798284048
1581,3913.61503985575
1582,3169.3561889056173
1583,2147.1153779361803
1584,2238.7940418526623
1585,3479.9415061210875
1586,2895.484597165594
1587,1656.4518171985967
1588,1098.3830970833876
1589,2675.8894527519856
1590,1778.13834785715
1591,757.2093852280002
1592,3232.001617638962
1593,465.55384557699097
1594,2155.964098630536
1595,991.3544729223994
1596,3940.4191763247095
1597,3558.7120332083114
1598,3277.6846005522616
1599,2300.442424437572
1600,2866.213534945791
1601,1378.478221567317
1602,1352.0562645184107
1603,2528.5756351612645
1604,3205.5473652931646
1605,1008.5551097318311
1606,5930.626627852349
1607,3068.3000348630853
1608,2768.1765567174107
1609,1268.4828546846466
1610,3271.7054464324715
1611,153.84788605627182
1612,2522.723526547788
1613,3864.020830228798
1614,682.2855342212218
1615,3339.2026414859242
1616,24.49914610867156
1617,1866.6761945284154
1618,3179.28646331795
1619,972.7363908556216
1620,2714.7800038298064
1621,3178.714219276283
1622,4056.1823310596296
1623,1751.3788604910771
1624,2392.845792152622
1625,1887.8026483284823
1626,2924.385649099295
1627,2889.94528778057
1628,3114.553699228467
1629,62.615281734065164
1630,3644.2274117707498
1631,2997.410900383598
1632,1370.7728472101371
1633,607.183664377622
1634,4437.581882147047
1635,1908.0500144224766
1636,3976.1133437294193
1637,996.3888247957732
1638,4696.7076248981975
1639,3181.3151174496224
1640,3299.759304387137
1641,3212.743460467791
1642,853.1548376095907
1643,2960.0093837901954
1644,458.81860833522137
1645,3399.8482751277443
1646,1619.663658898259
1647,3303.9568281915044
1648,349.6886986952363
1649,2453.269323727699
1650,1948.295311600224
1651,268.2945654636176
1652,937.6693946946745
1653,3283.3737932068616
1654,3795.9855344948755
1655,790.7640098399694
1656,2147.1235405571438
1657,685.0662406770791
1658,1925.0164474507244
1659,934.5580646491896
1660,2864.780267730335
1661,1686.7324999226707
1662,3837.5330112465526
1663,1687.5934346944243
1664,341.250952467291
1665,2941.1985682418303
1666,4038.05762162886
1667,1471.6230826341177
1668,3656.8734725454856
1669,1024.7736021362437
1670,3285.0643304864116
1671,3284.1302024255338
1672,1353.225975446119
1673,1674.429887114485
1674,971.0682245022836
1675,4266.339556642963
1676,264.23401692870846
1677,2546.7191851863504
1678,1460.989343581277
1679,3822.15188573829
1680,2095.66553960511
1681,2775.0470033698734
1682,2669.3895916901592
1683,1433.307213239543
1684,358.15425616025277
1685,3192.303200098657
1686,3138.6530533111945
1687,2574.637254587133
1688,1390.124604784825
1689,879.6571058519525
1690,1628.133021249421
1691,639.3456988473777
1692,1860.9673721814454
1693,2892.0852737029236
1694,2056.2106341605995
1695,629.9552943202198
1696,2561.65628801198
1697,2538.864238316631
1698,1987.728356315774
1699,659.4934845258716
1700,3795.9855344948755
1701,1077.75992310972
1702,1478.9806137386563
1703,2150.555670056843
1704,2102.002323725068
1705,1582.5781168946567
1706,3978.9553719334294
1707,3277.6846005522616
1708,3723.7027063948176
1709,2552.4396905044123
1710,322.5983481383349
1711,2098.3787433981433
1712,3000.492863761227
1713,2084.9731383930625
1714,4074.6260848819356
1715,2654.2975690283497
1716,4122.122252309206
1717,2194.4881684375355
1718,407.78118574763425
1719,1197.1310261864035
1720,2832.3494367873623
1721,2523.0818552908217
1722,2685.8074398281615
1723,1925.0164474507244
1724,2952.678128889765
1725,941.3488392568594
1726,5479.878425386273
1727,3643.5173352921847
1728,2005.0368862451203
1729,2091.0872722715753
1730,3158.477188169437
1731,3521.355671185136
1732,2525.96212060727
1733,417.0202506898553
1734,1340.3750130892686
1735,2155.292686567948
1736,2092.6221454902225
1737,1715.2913069347478
1738,614.2865705084401
1739,2272.684111560795
1740,846.0621691147231
1741,415.3786225381823
1742,1905.7477628926474
1743,588.3039121460333
1744,183.3059897956443
1745,3140.022963634403
1746,742.2748908519558
1747,2201.280200309685
1748,2756.5587238212242
1749,2984.743207001142
1750,4101.281973546124
1751,1355.0313901075456
1752,3172.8240344733886
1753,3788.9670361854987
1754,2525.96212060727
1755,619.1208301416539
1756,3177.0895729195586
1757,3260.1734087812974
1758,717.0334788337875
1759,2533.6328243945695
1760,3703.72654207266
1761,3688.9072447091608
1762,2527.630952956253
1763,3113.0540974434634
1764,1478.9806137386563
1765,2145.81802737223
1766,3853.315394272362
1767,1696.9382917225835
1768,2575.5599103084173
1769,4170.444719751177
1770,2827.0712745629558
1771,4192.039583355699
1772,3174.708702002995
1773,4043.5597922474008
1774,2884.6747287815074
1775,3268.4746832864826
1776,1780.7049231588305
1777,2839.6041953022623
1778,716.7476340351776
1779,5338.682298969356
1780,847.5932683766559
1781,577.7890837407663
1782,1331.092803201137
1783,56.05354813881279
1784,2938.7033653072385
1785,358.3277362293354
1786,2314.9051600970206
1787,1256.6694921627877
1788,2201.280200309685
1789,2034.4214754554228
1790,258.7623126579234
1791,2558.0526353912055
1792,3484.7796011102337
1793,2046.9264059640934
1794,1125.5492902478725
1795,2488.561490281818
1796,2853.0908666990167
1797,1457.4659784440034
1798,1791.9659921000286
1799,985.4229979054436
1800,1204.7444570559894
1801,6197.423894653255
1802,1603.2207011166417
1803,1246.0223891992923
1804,3449.7285335263473
1805,534.8515438447141
1806,2561.65628801198
1807,536.3473417820402
1808,980.1684837092218
1809,3180.6865799460065
1810,2572.5119230457917
1811,2578.4887584938188
1812,166.8704083332757
1813,3533.7823916222296
1814,1457.4659784440034
1815,681.778625962902
1816,904.0381526616798
1817,3485.217756273351
1818,2949.9958412949954
1819,344.9991888932783
1820,2669.3895916901592
1821,1811.9525449365226
1822,3297.4054345664604
1823,130.32358056217308
1824,667.0068864442599
1825,2596.3841552463477
1826,1427.579017768954
1827,2983.0966928610715
1828,3192.303200098657
1829,630.2094079804776
1830,546.3747215440402
1831,2518.435801135977
1832,1049.7150634396587
1833,922.1039802972471
1834,3087.7205865357655
1835,1651.4431639230127
1836,276.55859406827983
1837,6007.253503634908
1838,2201.280200309685
1839,3064.192637563751
1840,3654.449859737299
1841,2581.564707841806
1842,2490.8161557822186
1843,2673.9882992855996
1844,1082.0254318540772
1845,1759.5410935858843
1846,2158.7329786886107
1847,1638.0408171793388
1848,1567.4066223417701
1849,2993.4494314794533
1850,3735.861439770782
1851,2997.410900383598
1852,569.3850955466494
1853,3739.8081685202037
1854,2138.6451427493034
1855,1313.8018577253627
1856,2951.200020851934
1857,113.94289649065828
1858,3429.6924186140327
1859,2717.0265784831868
1860,1295.5623490221803
1861,3722.2495396499858
1862,3234.899926689832
1863,1637.9560156343127
1864,3837.5330112465526
1865,2159.4043907511987
1866,2010.7831291741545
1867,1719.4868293802108
1868,772.2463270688315
1869,686.4483933626367
1870,1968.32755514383
1871,2448.7558923611955
1872,130.37847795302693
1873,777.1309140621393
1874,2928.169777529117
1875,1340.5674623968544
1876,4964.505084341304
1877,3221.688077062008
1878,1887.7946624965616
1879,1867.32228972198
1880,954.8991889539273
1881,2472.7326094730324
1882,1573.608052865007
1883,2839.6041953022623
1884,1353.8031035043782
1885,171.21177717951883
1886,2757.8644200397443
1887,355.02669658061393
1888,3862.530431141222
1889,676.8846811683846
1890,1068.9555807342101
1891,2856.3908710130536
1892,1594.067107897866
1893,1563.1186677516102
1894,279.88646489532243
1895,4451.011441959532
1896,1284.0193924033804
1897,3111.6998699480564
1898,1679.7636194366344
1899,3449.7522561934597
1900,3177.2588878938814
1901,1229.605885583427
1902,181.06130830042605
1903,3479.8435110522446
1904,2323.903444124482
1905,2826.089995880249
1906,6003.813211514245
1907,4127.759224160092
1908,3426.329953371139
1909,2186.2628709695264
1910,2934.2590504869304
1911,411.5346391710247
1912,3951.0772484016925
1913,2115.8459950088486
1914,4037.527496414048
1915,516.8196736844527
1916,535.9890130390063
1917,3183.6346333036627
1918,1793.2754088724173
1919,128.2251263154172
1920,1879.8810404710696
1921,2119.7627885794964
1922,2428.287882325448
1923,3193.5351824716918
1924,3470.607466760835
1925,1675.4541406280625
1926,1966.6093197998157
1927,4141.290552304051
1928,1166.7117744254494
1929,2067.888585403472
1930,3859.238466545484
1931,276.98482829978127
1932,3622.421462357021
1933,1268.4828546846466
1934,5475.041351799743
1935,2696.7403786945274
1936,2285.0526753823137
1937,3047.50818024858
1938,1474.253230605965
1939,804.1897839332593
1940,1683.800481340446
1941,1607.7365366116223
1942,1479.33894248169
1943,1147.6872162368945
1944,1005.4284600171189
1945,630.1150865636297
1946,5508.8183917014285
1947,3113.0540974434634
1948,593.2066665461701
1949,702.5612829896862
1950,1247.4233768329823
1951,2320.6263858255834
1952,3848.5515120125006
1953,863.8574675546432
1954,1929.964790042481
1955,330.51999956586417
1956,2085.0261024308975
1957,2653.561199252745
1958,585.7434895088624
1959,317.14265080083266
1960,4388.113143991112
1961,2097.5582355482115
1962,1939.8952950004323
1963,2176.492300164041
1964,3246.421900272954
1965,810.8003573153928
1966,690.497398463394
1967,2801.401634638301
1968,1787.8385231223604
1969,466.10530886456365
1970,298.13909651787134
1971,2053.952220041618
1972,297.7054698640468
1973,331.7206378583548
1974,288.61166059690663
1975,699.6718553829897
1976,1198.4588607364537
1977,3551.8059564036016
1978,2659.9149324944415
1979,2672.829883810822
1980,1350.5172039376296
1981,4849.601527447894
1982,1020.0229233823848
1983,1937.7337039419906
1984,985.1045737672105
1985,2376.1895346982874
1986,2843.044487422925
1987,755.2692311073707
1988,3839.3300467156578
1989,511.1413724270536
1990,2687.1227381123635
1991,2443.2836441240493
1992,2910.306040571279
1993,1957.5557857252695
1994,4960.706463477606
1995,2481.29250036906
1996,3913.1517884889354
1997,734.4775727226257
1998,2088.0835763524938
1999,1824.732947970514
2000,2201.280200309685
2001,793.963099476477
2002,696.8148760964017
2003,2990.185192094544
2004,3291.6708671459423
2005,2973.816492088589
2006,2523.0818552908217
2007,3276.6415364904606
2008,2301.3589453220334
2009,2869.7198808833136
2010,423.5968397545083
2011,4016.2565512105084
2012,350.44146882268694
2013,682.5074031183606
2014,2278.3266538000257
2015,3439.234890036344
2016,708.4571424715551
2017,1617.0169350858118
2018,3218.3741858434223
2019,156.0692325470152
2020,2515.08522990685
2021,1899.7533120254232
2022,3138.2643966934115
2023,2123.9499426667285
2024,679.5520402399047
2025,2758.222748782778
2026,2827.120888951583
2027,896.0999441552171
2028,5230.674802755891
2029,3468.6388893413905
2030,1482.6430644573213
2031,1901.5558631791766
2032,3949.059625361714
2033,1619.1389092652732
2034,2201.280200309685
2035,1925.0164474507244
2036,3382.7387053034854
2037,891.2355108136462
2038,787.5862892028254
2039,3221.4629906309037
2040,2590.1311087767936
2041,2492.500009535927
2042,1764.8003327853041
2043,3904.0354580362514
2044,2097.701669877516
2045,665.3768825015972
2046,2902.81525898207
2047,3064.5509663067846
2048,2669.268785378073
2049,1849.0435375542304
2050,2561.65628801198
2051,1119.81040959416
2052,624.8945648494251
2053,2706.261515725122
2054,2833.6818943343137
2055,785.1266152734856
2056,954.8991889539273
2057,592.1216782408546
2058,3186.694364677095
2059,991.511744703427
2060,2399.5999750554597
2061,2960.2529483112958
2062,5996.964900479542
2063,949.9630988959386
2064,1871.1769722998085
2065,888.4439604415068
2066,665.9188600724502
2067,987.8092742861173
2068,1787.0578105057534
2069,3175.9582877247944
2070,2273.9698407949013
2071,3292.073941482294
2072,358.3277362293354
2073,2260.5371372368677
2074,1857.4184404432963
2075,526.1851399651614
2076,791.1830352605795
2077,4679.6607628896645
2078,3079.3090211059944
2079,1540.3924753301117
2080,1709.882878361055
2081,3999.3137281549834
2082,316.82422666259953
2083,324.17051466458963
2084,1653.445151731759
2085,1924.2330191275075
2086,2571.513277598197
2087,697.160429936849
2088,2856.3908710130536
2089,1331.2345344169737
2090,3302.118958087761
2091,4143.110421500236
2092,1780.7500866756618
2093,3253.5684863743254
2094,764.9537459926926
2095,1322.4658028583203
2096,1955.2218322640072
2097,2535.3016567435525
2098,2201.280200309685
2099,3029.908905791263
2100,1692.1582747717123
2101,2360.85812095403
2102,1457.426073839203
2103,3164.113679136877
2104,3423.4325759939725
2105,2547.077513929384
2106,576.9781891044237
2107,2704.3014611054055
2108,3148.673315095592
2109,3090.142955475868
2110,1606.757563698922
2111,2071.794304430842
2112,700.8289127702753
2113,3567.5100966454074
2114,787.8078723637543
2115,268.845806730714
2116,2487.6449693973564
2117,941.523201691363
2118,665.4985239671948
2119,2634.552383020288
2120,3900.5534573304626
2121,2581.564707841806
2122,5230.674802755891
2123,5432.435625496587
2124,2795.3968371049123
2125,590.5075620986594
2126,3207.743564139942
2127,2188.7582307208045
2128,5724.222773552269
2129,2561.65628801198
2130,1503.3924312977251
2131,322.4883615822254
2132,1743.087280273264
2133,3127.975793538045
2134,1008.5551097318311
2135,351.7128057984389
2136,3183.6346333036627
2137,4186.31846053222
2138,995.6402130582271
2139,1108.267908832417
2140,4304.905693108607
2141,4012.135860241815
2142,2944.9925454485297
2143,2675.8894527519856
2144,2696.7403786945274
2145,2584.913107273183
2146,355.1698404742773
2147,3291.6708671459423
2148,3696.80916013306
2149,4263.709847532319
2150,2239.597259581177
2151,1939.4394492381982
2152,1556.563300407994
2153,2864.780267730335
2154,2650.8932127472294
2155,1026.4545563039758
2156,5290.6554889834215
2157,3200.0147287360237
2158,1978.3323060975908
2159,718.5383319267463
2160,2971.3600556011284
2161,1181.78065674101
2162,411.5346391710247
2163,269.57629293752905
2164,1256.875972409572
2165,1974.354598761796
2166,1337.3041530192243
2167,13.668604341118161
2168,1034.3010732709577
2169,6003.813211514245
2170,2581.564707841806
2171,1841.779204970235
2172,2314.9051600970206
2173,3179.644792060984
2174,1673.3296876700401
2175,1380.6386728209823
2176,2816.0098930436207
2177,3306.3775560214176
2178,647.9243872655436
2179,17.913093223556828
2180,508.31597173276714
2181,3994.143014277027
2182,3618.674752834621
2183,4152.63326659195
2184,1783.7335494108272
2185,6446.187346367814
2186,434.46417921408147
2187,5966.047405596278
2188,2846.2849483587293
2189,1585.4412096283081
2190,782.6249936102071
2191,3399.8482751277443
2192,3870.033240793146
2193,777.4709292529285
2194,1074.9335906242115
2195,2120.6459706600017
2196,1540.5488358474681
2197,3368.895034019705
2198,3845.7775637382883
2199,2041.1698029724653
2200,4112.997868886643
2201,5455.144602175327
2202,2090.1409406679327
2203,611.6523488997716
2204,4414.729143354199
2205,1180.6415128646986
2206,1570.0281329301017
2207,2105.976439802296
2208,6007.253503634908
2209,1939.2469999306124
2210,2015.7192192321434
2211,691.2343368678
2212,64.89469331231267
2213,851.1727989883783
2214,3492.38052408472
2215,1954.8635035209734
2216,1673.011263531807
2217,4087.6541532436604
2218,2195.2754027762962
2219,3256.7331166606346
2220,797.5976598546226
2221,5715.429968334229
2222,465.8243969920634
2223,3793.4403593143397
2224,1637.935183432578
2225,2345.3787506767267
2226,2531.20702369757
2227,1581.1423734238322
2228,1010.7114039738082
2229,1742.7185972675545
2230,292.69681658846275
2231,4026.197571863594
2232,3859.609370682283
2233,1146.2411060962606
2234,4388.113143991112
2235,621.0883941013229
2236,3488.615739030101
2237,521.8283269600367
2238,4385.961050891575
2239,4042.597177869923
2240,374.2641658237394
2241,3205.9056940361984
2242,1155.8654321553197
2243,1032.288110030345
2244,1823.2411933680396
2245,1354.9904641843282
2246,2920.8322794022924
2247,2572.5119230457917
2248,4064.979722187768
2249,3020.173879711032
2250,358.14451664019316
2251,2914.6777197731835
2252,2863.3476788517323
2253,2599.91669619534
2254,340.8471999167675
2255,2759.340900384875
2256,127.25703647843726
2257,2916.950585521987
2258,1656.6132409982501
2259,3869.8334612936037
2260,960.7887404120669
2261,769.0873741824084
2262,3972.6730516087564
2263,2805.625788551009
2264,3108.1808513098495
2265,3862.5840261103262
2266,1529.8962212406961
2267,5621.699457459157
2268,788.1108400032963
2269,914.0673607551837
2270,1479.33894248169
2271,3146.6527644421612
2272,3862.266834457499
2273,5399.4311500505055
2274,656.481689486208
2275,1465.62790339042
2276,646.9235298909098
2277,1361.051527837925
2278,3328.8662382959133
2279,2121.751585434417
2280,4680.978772727462
2281,1479.33894248169
2282,1480.5764522775871
2283,432.1776098755514
2284,2295.0770273540784
2285,1065.248878489314
2286,3929.712824061521
2287,3590.1357414211525
2288,2094.1179434275487
2289,2854.4563541154835
2290,465.55384557699097
2291,3096.669551457795
2292,2146.9113138345215
2293,966.9409801810483
2294,1106.7913103336657
2295,305.05387758548693
2296,2587.0042320917078
2297,2857.958865145819
2298,777.723016058036
2299,2572.5119230457917
2300,3194.6446928398045
2301,389.67094050842
2302,564.5573250988108
2303,2278.48070036862
2304,2129.5568139418556
2305,4093.332397766462
2306,641.5226768380726
2307,1762.572142667122
2308,1496.689960703709
2309,648.3518395208715
2310,806.722426158221
2311,1579.9430107534665
2312,2800.361396392199
2313,5538.631401013288
2314,2765.6096990017245
2315,1760.8535196867945
2316,3542.8241075334736
2317,3138.1309789133925
2318,3272.9446313428907
2319,3543.8711272609585
2320,3305.5592502084237
2321,1031.2160967744935
2322,2452.066890735229
2323,2997.774156835023
2324,2200.921871566651
2325,4220.169381321806
2326,2235.3537497319994
2327,1768.9385371267476
2328,1438.4234426736457
2329,3973.0891524932795
2330,1675.1357164898293
2331,977.1875468983989
2332,2189.5801990555474
2333,3423.258715484917
2334,2490.421717966379
2335,2127.8466933781033
2336,525.433423272013
2337,3050.948472369243
2338,4095.9352292883373
2339,940.5421689055436
2340,579.3153409394698
2341,1568.998040563251
2342,790.268360501156
2343,3972.6730516087564
2344,2279.7080673382125
2345,408.09434705036205
2346,3099.4107643006414
2347,3303.9568281915044
2348,1272.77029932683
2349,922.9366866232916
2350,2519.595553758554
2351,564.1194048468966
2352,1123.9082078271135
2353,3283.3737932068616
2354,3151.987205877767
2355,3223.1318229798867
2356,103.94279106350498
2357,1197.3575068370428
2358,2166.7671847390993
2359,4634.207995769284
2360,3342.7367390883987
2361,4088.5936178058723
2362,505.6501421018218
2363,2819.396366911582
2364,411.57709850297715
2365,407.78118574763425
2366,4118.888864070715
2367,4129.509202528151
2368,1464.0862543808594
2369,2877.5530755777468
2370,3162.2758090331336
2371,720.1996834123144
2372,3149.57612559478
2373,1966.6093197998157
2374,2214.3140468477313
2375,1052.1823536909064
2376,1239.02292737347
2377,1521.9867776768892
2378,2141.502885260829
2379,1591.378080059137
2380,516.8196736844527
2381,850.611634125363
2382,2159.4043907511987
2383,3706.243494103234
2384,2177.0235764822005
2385,3028.9410050093034
2386,257.8905373840746
2387,2585.6130816562163
2388,1186.259142465387
2389,1249.4031465630783
2390,691.624156720479
2391,487.82097631851633
2392,4060.539144064754
2393,332.717692758034
2394,691.624156720479
2395,698.4666635131936
2396,758.6474487008023
2397,1657.5752066532154
2398,1348.526943436957
2399,4044.5009658736594
2400,3677.527316495095
2401,2645.0794531113397
2402,1680.7277023892818
2403,2111.981237335685
2404,594.9725295388664
2405,3297.1828680297717
2406,3250.9568112737297
2407,5292.257911000342
2408,326.02338056596466
2409,661.5575674329981
2410,1413.608051384648
2411,613.3211979187008
2412,369.11720676529706
2413,2064.3552811011896
2414,2574.8650173496835
2415,3920.8970674509155
2416,2515.08522990685
2417,2582.7145401871803
2418,1576.045288507991
2419,2044.4563513269884
2420,424.70721189226765
2421,2097.460492531277
2422,2037.6835868661578
2423,5451.704310054664
2424,2624.4156428500874
2425,2599.967061787928
2426,3909.7114963682725
2427,2596.2471008091434
2428,2201.280200309685
2429,3314.8894634926696
2430,1004.8912318523653
2431,853.4712694978073
2432,3979.9927668226705
2433,269.16423086894713
2434,2663.3552246151044
2435,3900.5534573304626
2436,2644.388116940037
2437,2644.388116940037
2438,2124.2010387884156
2439,2745.541919658124
2440,3981.3024281060325
2441,666.2978060314853
2442,4117.216499872707
2443,3158.8355169124707
2444,2555.6514904785913
2445,2745.7844158589382
2446,2146.062882203861
2447,3853.315394272362
2448,2635.9034691930888
2449,2552.3071878558303
2450,3115.103556588272
2451,3514.0037171240942
2452,809.5952780991284
2453,1556.3327568299933
2454,1741.9479076621221
2455,30.25070696976951
2456,1978.0138819593576
2457,3399.8482751277443
2458,1358.812934308892
2459,4056.2759057574626
2460,1171.0223267123304
2461,1636.9075330871485
2462,2776.6701356166286
2463,3733.6256049052545
2464,3118.543848708935
2465,1374.2871001474475
2466,1091.9283311739443
2467,2621.2165280756635
2468,1689.0713241620529
2469,964.3152513867133
2470,678.6473915569037
2471,3068.229443706366
2472,394.326402348501
2473,2078.732536911621
2474,2732.4346716499626
2475,1139.0115610399196
2476,691.5926656108339
2477,1048.3379990130798
2478,4098.651791534776
2479,276.8797994284843
2480,3199.9552645040835
2481,1479.33894248169
2482,1790.0963331454818
2483,2529.85158749458
2484,3162.2758090331336
2485,730.2729861653505
2486,2150.555670056843
2487,2490.912005729563
2488,305.7955035892341
2489,2901.1682024961774
2490,635.3696007598514
2491,3475.993200217872
2492,1436.225773938194
2493,4954.2164811859375
2494,2057.371302643369
2495,2988.446065090501
2496,2108.1826164719882
2497,3790.000067193677
2498,1551.2109475391903
2499,344.6632278418126
2500,1074.5752618811778
2501,1409.0234580937524
2502,1636.8768226233426
2503,670.7398561576244
2504,288.1054707254866
2505,179.49294714550467
2506,3215.458193097515
2507,1176.5586846213832
2508,2046.7363716621728
2509,2107.045147277696
2510,3189.666661348717
2511,1371.301621951452
2512,2507.0575879607336
2513,3530.8857233075128
2514,2015.7192192321434
2515,457.9795439781425
2516,312.5130209319965
2517,1464.294122163489
2518,2075.0668639309306
2519,1695.97513411889
2520,5462.531552394273
2521,3134.890729480606
2522,27.126988926533677
2523,1460.3886820618463
2524,3451.0379111417583
2525,2352.9983929767095
2526,2856.3908710130536
2527,1074.6384816351306
2528,1764.2938118074571
2529,3430.0507473570665
2530,3138.2643966934115
2531,2653.504447392721
2532,1302.6750074917718
